,Name,District,Price,latitude,longitude
221,Beverly Hill 3 Rooms 2 Living RoomsFlat K1 Middle Floor Block K,Happy Valley / Mid-Levels East,34900000,22.273483179263565,114.18610246815285
222,Lee Bo BuildingFlat H Middle Floor,Tuen Mun,3350000,22.388345600000036,113.97915650000004
223,Hoi Tak Gardens 2 Rooms 2 Living RoomsFlat E Middle Floor Block 2,Tuen Mun,4160000,22.385103204051575,113.98164841087225
224,Laguna City Phase 1Flat G Lower Floor Block 06,Lam Tin / Yau Tong,7180000,22.306996263098426,114.22753940979442
225,East Point CityFlat G Lower Floor Block 6,Hang Hau,8000000,22.316386800000032,114.26540980000004
226,The Visionary 2 Rooms 1 Living RoomFlat D Lower Floor Tower 03,Tung Chung,10000000,22.295534217428838,113.95101347450077
227,Whampoa Garden Site 12 3 Rooms 2 Living RoomsFlat F Middle Floor Block 9,Hung Hom,10300000,22.304851214300243,114.19032543650519
229,Tsuen Kam Centre 2 RoomsFlat E Lower Floor Block 2,Tsuen Wan,6800000,22.284945910770862,114.14224647474417
230,Sky Tower 2 Rooms 1 Living RoomFlat A Lower Floor Block 3,To Kwa Wan,9380000,22.342476256303208,114.1639981851071
231,Wai King Mansion 2 Rooms 1 Living RoomFlat A Higher Floor,Aberdeen / Wong Chuk Hang,7080000,22.50799722882556,114.24645547756268
232,Dynasty Court 3 Rooms 2 Living RoomsFlat A Lower Floor Block 5,Mid-Levels Central / Admiralty,68000000,22.275383181170923,114.15293248056537
233,Parkland Villas Phase 1 3 Rooms 2 Living RoomsFlat G Lower Floor Block 5,Tuen Mun,6780000,22.410554201577156,113.98149843032695
234,Festival City Phase 2Flat SA Higher Floor Block 1,Shatin,13000000,22.36932725769907,114.17428645419648
236,Kin On Building 1 RoomFlat H Middle Floor,Cheung Sha Wan / Sham Shui Po,4099999,22.28351325672736,114.12841843744593
239,Beverly House 2 Rooms 1 Living RoomFlat D,Happy Valley / Mid-Levels East,8000000,22.276830000000075,114.17612000000008
240,Crescendo75 San Tam Road (House),Yuen Long,36000000,22.266689368802844,114.12714625468213
241,Shun Fai Building 1 Room 2 Living RoomsFlat A Higher Floor,Tsim Sha Tsui,5080000,22.319382233126873,114.1708784588069
242,Metro City Phase 1 2 Rooms 2 Living RoomsFlat D Middle Floor Block 02,Po Lam / Tseung Kwan O Station,7800000,22.321389218423178,114.25751946678508
243,One Silversea 4 Rooms 2 Living RoomsFlat A Higher Floor Block 1,Olympic,54000000,22.317668210895647,114.15582747808992
244,Park Vista (Park Yoho) Park Yoho Genova (Phase 2A)Flat D Lower Floor Tower 15B,Yuen Long,7000000,22.451027562715694,114.0532965543448
245,Verbena Heights 1 Room 1 Living RoomFlat H Higher Floor Block 4,Po Lam / Tseung Kwan O Station,5800000,22.330829818887096,114.1742647598378
246,On Ning Building 1 RoomFlat E Middle Floor,Yuen Long,3300000,22.334739400000046,114.1608179000001
247,Centra HorizonFlat C Lower Floor Tower 05,Tai Po,4800000,22.276830000000075,114.17612000000008
249,Taikoo Shing Harbour View Gardens (East) 3 Rooms 2 Living RoomsFlat F Middle Floor Begonia Mansion,Taikoo / Sai Wan Ho,17500000,22.286034246108514,114.21619330263519
250,Smithfield Court 2 RoomsFlat A Middle Floor Block 1,Hong Kong West,6000000,22.28214181600238,114.12803638453039
251,Parc Royale 3 RoomsFlat A Lower Floor Block 8,Shatin,13000000,22.36284823614494,114.17567844525695
252,Vista Paradiso Phase 2 3 Rooms 2 Living RoomsFlat E Higher Floor Block 04,Ma On Shan,10500000,22.41976239831176,114.2097321125724
253,Caribbean Coast Phase 1 2 Rooms 1 Living RoomFlat E Middle Floor Block 1,Tung Chung,7300000,22.29301220326022,113.95091241413331
254,Tai Po PlazaFlat F Middle Floor Block 4,Tai Po,5480000,22.438122496212884,114.18350857411673
255,City One Shatin Phase 3 2 Rooms 1 Living RoomFlat G Lower Floor Block 31,Shatin,5500000,22.41976239831176,114.2097321125724
256,Double Cove Phase 1Flat C Lower Floor Block 2,Ma On Shan,9500000,22.43140613938317,114.24113574522312
257,Ocean Shores Phase 1 2 Rooms 2 Living RoomsFlat H Middle Floor Block 03,Tiu Keng Leng,8800000,22.300687203162227,114.25545345427429
258,Sol CityFlat F Lower Floor Tower 2,Yuen Long,10000000,22.276830000000075,114.17612000000008
259,Kisland Villa Phase 2Flat B Kisland Villa II,Hung Shui Kiu,7500000,22.434769244609527,114.01250841006197
260,The WatersideFlat C Higher Floor Block 1,Ma On Shan,11000000,22.424654260837087,114.22805841068123
261,Lohas Park Grand MontaraFlat B Middle Floor Tower 1A,Lohas Park,14000000,22.276830000000075,114.17612000000008
262,Classical Gardens Phase 4 (Grand Dynasty) 3 RoomsFlat E Middle Floor Block 25,Tai Po,8780000,22.44205224008641,114.16146344257913
263,City One Shatin Phase 4 2 Rooms 1 Living RoomFlat F Higher Floor Block 42,Shatin,5650000,22.41976239831176,114.2097321125724
265,The Latitude 3 Rooms 2 Living RoomsFlat A Middle Floor Block 2A,Diamond Hill / San Po Kong / Ngau Chi Wan,31000000,22.33317626527429,114.19631341827414
267,Castello 2 Rooms 2 Living RoomsFlat A Lower Floor Block 1,Shatin,8100000,22.383722219031085,114.21522942804222
268,Baguio Villa 3 RoomsMiddle Floor Block 35,Residence Bel-Air / Pokfulam,29800000,22.262089078077025,114.13383671115969
269,Euston Court 2 RoomsFlat E Higher Floor Block 2,Mid-Levels West,12500000,22.284847411455175,114.1450944669665
270,Royal Green 2 Rooms 1 Living RoomFlat F Higher Floor Block 1,Sheung Shui / Fanling,6500000,22.499734723241872,114.11356745944988
271,Central Plaza 2 Rooms 2 Living RoomsFlat F Middle Floor,Tai Po,5200000,22.282969379750114,114.1568944089687
272,The Long Beach 2 Rooms 2 Living RoomsFlat B Lower Floor Block 3,Olympic,11680000,22.319410264228793,114.15552443198817
273,Laguna City Phase 1Flat F Higher Floor Block 17,Lam Tin / Yau Tong,8800000,22.306996263098426,114.22753940979442
274,Park Avenue 2 Rooms 2 Living RoomsFlat H Lower Floor Block 09,Olympic,10600000,22.276900832216285,114.16585438628482
275,The Belcher's Phase 2 3 Rooms 2 Living RoomsFlat G Higher Floor Block 6,Mid-Levels West,34500000,22.28473725817713,114.13339645454323
276,The Waterside 3 Rooms 2 Living RoomsFlat A Middle Floor Block 2,Ma On Shan,12000000,22.424654260837087,114.22805841068123
277,Lohas Park Wings At Sea IIFlat C Middle Floor Tower 3A,Lohas Park,9500000,22.276830000000075,114.17612000000008
278,Park Signature 2 Rooms 1 Living RoomFlat G Higher Floor Block 5,Yuen Long,7000000,22.436693196603926,114.02376341897889
279,Forfar 3 Rooms 2 Living RoomsFlat A Higher Floor The Forfar,Ho Man Tin,47000000,22.326403461548693,114.18662362461288
280,Kam Ying CourtFlat 5 Lower Floor Kam Yiu House (Block J),Ma On Shan,4550000,22.42089370378335,114.23559170879219
281,The Belcher's Phase 2 2 RoomsFlat B Higher Floor Block 6,Mid-Levels West,23000000,22.28583075660209,114.13287578181229
283,Camellia Court 4 RoomsBlock 21,Sheung Shui / Fanling,13800000,22.49401994165686,114.13191326620614
284,Po Nga Court 2 Rooms 1 Living RoomFlat 8 Lower Floor Block A,Tai Po,5990000,22.450681137792888,114.15856747168951
285,Mei Foo Sun Chuen Phase I 3 RoomsFlat B Lower Floor Broadway 005,Mei Foo,10380000,22.336300927370054,114.13842370800565
286,Tai Hing Gardens Phase 1 3 Rooms 2 Living RoomsFlat C Middle Floor Block 01,Tuen Mun,6800000,22.400008203237803,113.97249748360457
287,Yoho Town Yoho Midtown 2 Rooms 2 Living RoomsFlat A Lower Floor Block M2,Yuen Long,8100000,22.441881240464795,114.03707245036298
288,Shatin New Town (Lucky Plaza) 1 Room 2 Living RoomsFlat F Higher Floor Block B1 ( Chung Lam Court ),Shatin,6000000,22.383004226420894,114.19059241647574
289,Pearl Court 2 Rooms 1 Living RoomFlat 1 Lower Floor Block A,Hong Kong West,8300000,22.284492231286322,114.13107548410551
290,The Wings Phase 1 2 Rooms 2 Living RoomsFlat E Higher Floor Tower 3 (Luna Diamond),Po Lam / Tseung Kwan O Station,11800000,22.30827820875885,114.25969846470673
291,Yuen Long PlazaFlat A Lower Floor,Yuen Long,8000000,22.44513063827776,114.0257321881362
292,Island Harbourview 3 Rooms 2 Living RoomsFlat H Higher Floor Block 06,Olympic,16000000,22.318652234473007,114.15778341520058
293,Sunshine City Phase 4 2 RoomsFlat 2 Middle Floor Block E,Ma On Shan,6800000,22.295749290984006,114.17171355996828
294,Man Bo Building 1 Room 1 Living RoomFlat F Lower Floor,Tuen Mun,3800000,22.276830000000075,114.17612000000008
295,The Riverpark 4 RoomsFlat A Lower Floor Block 5,Shatin,30000000,22.375265236286225,114.18653846473785
296,Lohas Park Wings At SeaFlat F Higher Floor Tower 2 (2A),Lohas Park,7500000,22.276830000000075,114.17612000000008
297,Grand Yoho Phase 2 4 RoomsFlat F Lower Floor Tower 8,Yuen Long,15000000,22.276830000000075,114.17612000000008
298,Classical Gardens Phase 4 (Grand Dynasty) 2 RoomsFlat C Middle Floor Block 30,Tai Po,7200000,22.44205224008641,114.16146344257913
299,No.2 Park Road 2 RoomsFlat A Middle Floor Park Road 2,Mid-Levels West,14300000,22.28396844225189,114.14555255051027
300,Chelsea Heights Phase 1 3 Rooms 2 Living RoomsFlat F Middle Floor Block 2,Tuen Mun,9750000,22.401892181086907,113.97454142903518
301,South Horizons Phase 3 3 Rooms 2 Living RoomsFlat H Lower Floor Block 20,Ap Lei Chau,12000000,22.24403126419287,114.14503248084532
302,OceanaireFlat A Middle Floor Block 1A,Ma On Shan,15200000,22.267198433292663,114.16682623986475
303,Sunshine City Phase 3 2 Rooms 1 Living RoomFlat 4 Middle Floor Block Q,Ma On Shan,6480000,22.42246986689588,114.23135406866231
304,Ultima Phase 2 4 Rooms 2 Living RoomsFlat B Lower Floor Tower 3,Ho Man Tin,42500000,22.31609036788163,114.1731094821231
306,Lohas Park LP6Flat G Higher Floor Tower 5,Lohas Park,6750000,22.296575746637103,114.27195257240533
307,Discovery Park Phase 2 2 Rooms 2 Living RoomsFlat B Lower Floor Block 08,Tsuen Wan,7000000,22.376115180376132,114.11151841300693
308,Century Gateway Phase 1 4 Rooms 2 Living RoomsFlat B Higher Floor Block 1,Tuen Mun,20000000,22.399785179830985,113.96911860162817
309,Aquamarine 2 RoomsFlat B Lower Floor Block 3,Lai Chi Kok,9500000,22.33321766777436,114.14839605124679
310,Pine Villa 3 RoomsFlat 2 Block G,Kau To Shan / Fotan,14000000,22.26704106306053,114.18351025049736
312,Royal Peninsula 1 Room 2 Living RoomsFlat D Higher Floor Block 2,Hung Hom,10250000,22.30456818427126,114.18454445048872
313,Lohas Park LP6 2 Rooms 2 Living RoomsFlat M Higher Floor Tower 3,Lohas Park,9500000,22.276830000000075,114.17612000000008
314,Garley BuildingFlat D Higher Floor,Sheung Wan / Central,6700000,22.30487050000005,114.17142420000005
315,Manhattan Heights 1 Room 2 Living RoomsFlat J Middle Floor,Hong Kong West,11500000,22.228941220333923,114.21736143579301
316,Chelsea Court 2 Rooms 1 Living RoomFlat G Middle Floor Tower East,Tsuen Wan,8250000,22.263916110310177,114.14801990161617
317,Fulrich GardenFlat G Lower Floor Peony Court,Kwun Tong,6950000,22.276830000000075,114.17612000000008
318,South Horizons Phase 2 3 Rooms 2 Living RoomsFlat F Higher Floor Block 11,Ap Lei Chau,11300000,22.24403126419287,114.14503248084532
319,The Paramount 3 RoomsFlat D Middle Floor Block 05,Tai Po,11300000,22.43581322740488,114.16780747764244
320,Larvotto 1 Room 2 Living RoomsFlat D Higher Floor Block 09,Ap Lei Chau,12000000,22.24014323705819,114.15969945916629
321,Regentville Phase 1 3 RoomsFlat F Middle Floor Block 1,Sheung Shui / Fanling,8300000,22.49233706504681,114.14538776229386
322,Grand Regentville 3 RoomsFlat F Middle Floor Block 6,Sheung Shui / Fanling,7160000,22.49980423204039,114.14482745409998
323,Intelligent Court 1 RoomFlat B Middle Floor,Tin Hau,9280000,22.28497120000003,114.13670910000008
324,Elegance Gardens 2 RoomsFlat G Higher Floor Block 2,Tuen Mun,5150000,22.404358519107518,113.98100682370422
325,Bayshore Towers 3 RoomsFlat A Middle Floor Block 1,Ma On Shan,9750000,22.4255211939888,114.23133946360929
326,Metro City Phase 1 3 Rooms 2 Living RoomsFlat H Middle Floor Block 02,Po Lam / Tseung Kwan O Station,9000000,22.321389218423178,114.25751946678508
327,Sands House 2 Rooms 2 Living RoomsFlat D Middle Floor,Hong Kong West,5200000,22.265196415719203,114.16968312774304
329,Lohas Park Wings At SeaFlat C Lower Floor Tower 1 (1B),Lohas Park,8600000,22.276830000000075,114.17612000000008
330,Manhattan Heights 2 RoomsFlat A Higher Floor,Hong Kong West,11500000,22.228941220333923,114.21736143579301
331,Ocean Shores Phase 2Flat D Middle Floor Block 10,Tiu Keng Leng,9080000,22.302219199731667,114.25408344329367
332,Homantin Hillside 4 Rooms 2 Living RoomsFlat A Higher Floor Block 2,Ho Man Tin,38000000,22.31219932301383,114.1851629197372
333,Billion Terrace 3 Rooms 2 Living RoomsFlat 1 Lower Floor Block A,Happy Valley / Mid-Levels East,27500000,22.262877254706382,114.18968141316384
334,Grand Yoho Phase 2Flat A Higher Floor Tower 5,Yuen Long,11000000,22.276830000000075,114.17612000000008
335,Kwun Hei Court 2 Living RoomsFlat 17 Lower Floor,Ho Man Tin,6430000,22.276830000000075,114.17612000000008
336,On Ning Garden 2 Rooms 2 Living RoomsFlat C Lower Floor Block 4,Hang Hau,6350000,22.315090896289764,114.2628646691129
337,Kwong Lam Court 3 Rooms 1 Living RoomFlat 13 Middle Floor Block A - (Hing Lam House),Shatin,6600000,22.380354215786895,114.21683841589152
338,Parc Oasis 2 Rooms 2 Living RoomsFlat D Lower Floor Block 16,Yau Yat Chuen / Shek Kip Mei,12000000,22.333493267426718,114.17449844796715
339,The Sparkle 2 RoomsFlat B Lower Floor Block 2,Cheung Sha Wan / Sham Shui Po,7500000,22.332970220525226,114.15229046123125
340,Yee On Court 2 Rooms 2 Living RoomsFlat 5 Higher Floor Block B,Ho Man Tin,7990000,22.315304007989138,114.22166716333618
341,Tsuen Tak Gardens 2 Rooms 2 Living RoomsFlat C Middle Floor Block C,Tsuen Wan,5080000,22.376386200361424,114.10673944263328
342,Belvedere Garden Phase IIFlat D Middle Floor Block 3,Tsuen Wan,8000000,22.371813254736765,114.10178946063786
343,Duchy Heights 3 Rooms 2 Living RoomsFlat D Higher Floor,Ho Man Tin,17000000,22.276830000000075,114.17612000000008
344,Mei Foo Sun Chuen Phase V 3 RoomsFlat D Middle Floor No.5 Humbert Street,Mei Foo,10380000,22.339326294305092,114.14003046967726
345,High West 1 RoomFlat E Lower Floor,Hong Kong West,7100000,22.284871466590502,114.14606409806112
346,The Grand Panorama 3 Rooms 1 Living RoomFlat D Higher Floor Block 2,Mid-Levels West,25000000,22.279757256072628,114.15275342791438
347,Comfort Centre 2 Rooms 1 Living RoomFlat D Higher Floor,Aberdeen / Wong Chuk Hang,6500000,22.276830000000075,114.17612000000008
348,Tai Yuen 1 RoomFlat D,Happy Valley / Mid-Levels East,7000000,22.276538298264356,114.17316273159702
350,Metro Harbour View Phase 2Flat A Higher Floor Block 08,Tai Kok Tsui,7800000,22.324549227911177,114.16070348181631
351,Bisney Terrace 3 RoomsFlat E,Residence Bel-Air / Pokfulam,20000000,22.2711414362297,114.13005336983296
352,Metro City Phase 1 3 Rooms 2 Living RoomsFlat H Lower Floor Block 06,Po Lam / Tseung Kwan O Station,9300000,22.321389218423178,114.25751946678508
353,The Gloucester 1 Room 1 Living RoomFlat C Higher Floor,Wan Chai / Causeway Bay,13480000,22.280279860030987,114.16999568891248
354,Telford Gardens 2 Rooms 2 Living RoomsFlat 5 Middle Floor Block A,Kowloon Bay,7500000,22.323427234832252,114.21292142865161
355,Hampton Place 2 Rooms 2 Living RoomsFlat F Middle Floor Block 3,Olympic,9200000,22.320764206150955,114.15532241425376
356,Golden Valley Mansion 2 RoomsFlat D Middle Floor,Sheung Wan / Central,11500000,22.28308430000004,114.14969830000007
357,One Homantin 2 Rooms 2 Living RoomsFlat F Lower Floor Tower 3,Ho Man Tin,13000000,22.276830000000075,114.17612000000008
358,Vista Paradiso Phase 2 2 Rooms 2 Living RoomsFlat F Middle Floor Block 05,Ma On Shan,8000000,22.41976239831176,114.2097321125724
359,Pictorial Garden Phase 3 3 Rooms 2 Living RoomsFlat E Middle Floor Juniper Court(Tower 3),Shatin,9000000,22.276830000000075,114.17612000000008
360,Metro Harbour View Phase 2 2 Rooms 2 Living RoomsFlat D Higher Floor Block 09,Tai Kok Tsui,7880000,22.324549227911177,114.16070348181631
361,Healthy Gardens 2 RoomsFlat 8 Lower Floor Block E,North Point / Fortress Hill,7480000,22.289795373701395,114.20778927123536
362,Oasis Kai Tak 3 Rooms 1 Living RoomFlat B Higher Floor Tower 2,Kai Tak,15800000,22.271444236851153,114.17001043565119
363,Mayfair By The Sea I 2 RoomsFlat B Lower Floor Block 9 (Lowrise),Tai Po,8700000,22.41976239831176,114.2097321125724
364,Kam Lung Court 2 Rooms 2 Living RoomsFlat 10 Middle Floor Lung Yiu House(Block C),Ma On Shan,5300000,22.426221238533742,114.24028741313896
365,Harbour Glory 2 Rooms 1 Living RoomFlat E Middle Floor Tower 6,North Point / Fortress Hill,20000000,22.276830000000075,114.17612000000008
366,City One Shatin Phase 5Flat E Higher Floor Block 47,Shatin,5800000,22.382035894900582,114.20210163031686
367,The Latitude 2 Rooms 2 Living RoomsFlat E Higher Floor Block 7,Diamond Hill / San Po Kong / Ngau Chi Wan,11850000,22.33317626527429,114.19631341827414
368,Metro Town Phase 2 (Le Point) 2 Rooms 2 Living RoomsFlat B Middle Floor Block 7,Tiu Keng Leng,8780000,22.30421719499526,114.25184244114666
369,Dawning Views 2 RoomsFlat E Middle Floor Block 02,Sheung Shui / Fanling,5800000,22.486800242765128,114.14409846244973
370,The SpectraFlat B Lower Floor Tower 1,Yuen Long,4550000,22.448420919239368,114.02668224059005
371,Royal Palms Phase B (San Francisco Avenue) 4 Rooms 1 Living RoomSan Francisco Avenue (House),Fairview / Palm Springs / The Vineyard,15500000,22.48541931271805,114.05694602711918
372,The Pavilia Bay 4 RoomsFlat A Lower Floor Tower 2A,Tsuen Wan,26000000,22.237600188807157,114.19868498385759
373,Garden RiveraFlat 5 Middle Floor Block E,Shatin,4960000,22.380897597895967,114.19550784075398
374,Mayfair By The Sea I 3 Rooms 2 Living RoomsFlat C Lower Floor Block 17,Tai Po,25000000,22.41976239831176,114.2097321125724
375,Robinson Place 2 Rooms 1 Living RoomFlat D Higher Floor Block 2,Mid-Levels West,35000000,22.28167026502723,114.14934741553202
376,Euston Court 2 Rooms 1 Living RoomFlat B Lower Floor Block 2,Mid-Levels West,16800000,22.284847411455175,114.1450944669665
377,Banyan Garden Phase II 2 RoomsFlat D Lower Floor Block 7,Lai Chi Kok,8199999,22.486925750266266,114.0533819580699
378,Centrestage 2 Rooms 2 Living RoomsFlat E Higher Floor Block 2,Sheung Wan / Central,12000000,22.283716250465318,114.15088842013427
379,South Horizons Phase 4 (The Oasis)Flat D Lower Floor Block 28,Ap Lei Chau,9350000,22.24448261292957,114.14741712313807
380,Ying Piu Mansion 3 Rooms 1 Living RoomFlat A Higher Floor,Mid-Levels West,20000000,22.276830000000075,114.17612000000008
381,The SherwoodFlat H Lower Floor Block 7,Tuen Mun,4280000,22.419332186489044,113.98576243982848
382,Cambridge Garden 3 Rooms 2 Living RoomsFlat A Higher Floor,Mid-Levels West,26800000,22.333430678244987,114.17972554234521
383,Everbest Court 2 Rooms 2 Living RoomsFlat D Middle Floor,Yau Yat Chuen / Shek Kip Mei,11680000,22.276830000000075,114.17612000000008
384,Carrie Court 3 RoomsFlat C Higher Floor,Ho Man Tin,15000000,22.276830000000075,114.17612000000008
385,47-49 Blue Pool Road 3 RoomsFlat 49(B) Lower Floor,Happy Valley / Mid-Levels East,31800000,22.267375291449653,114.18847099607274
386,Discovery Park Phase 1 2 RoomsFlat C Higher Floor Block 03,Tsuen Wan,7320000,22.376115180376132,114.11151841300693
387,The Bloomsville 3 Rooms 2 Living RoomsFlat A Lower Floor,Kowloon Tong / Beacon Hill,26800000,22.276830000000075,114.17612000000008
